indicator,colony_prefix,pipeline,emma,production_centre,microinjection_date,marker_symbol,es_cell_clone,confirm_locus_targeted,confirm_structure_targeted_allele,confirm_downstream_lox_p_site,confirm_no_additional_vector_insertions,es_dist_qc,es_user_qc,mouse_qc
allpass,MEQQ,KOMP-CSD,1,WTSI,2011-11-21,Smpd4,EPD0657_1_D01,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MECY,KOMP-CSD,1,WTSI,2011-07-19,3830417A13Rik,EPD0658_2_H08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEQD,KOMP-CSD,1,WTSI,2011-11-16,Daam2,EPD0660_3_A09,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDLY,EUCOMM,1,WTSI,2011-01-25,Arpc3,EPD0666_2_A06,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDMP,EUCOMM,1,WTSI,2011-02-01,Mapk10,EPD0666_3_D10,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEMT,EUCOMM,1,WTSI,2011-10-18,Bai1,EPD0675_3_C01,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MEEV,EUCOMM,1,WTSI,2011-08-08,Dlg4,EPD0677_5_B02,1,1,,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MENR,KOMP-CSD,1,WTSI,2011-10-31,Celf6,EPD0681_3_B10,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDVQ,EUCOMM,1,WTSI,2011-05-11,Fyn,EPD0682_4_D03,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MELP,KOMP-CSD,1,WTSI,2011-10-06,3110035E14Rik,EPD0684_4_A05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MELJ,KOMP-CSD,1,WTSI,2011-10-04,Thada,EPD0693_2_C09,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MDZM,KOMP-CSD,1,WTSI,2011-06-15,Unk,EPD0704_5_A02,1,1,,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEPR,KOMP-CSD,1,WTSI,2011-11-11,Eif2c3,EPD0705_1_D02,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEJQ,KOMP-CSD,1,WTSI,2011-09-16,Prame,EPD0706_2_A01,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEGC,KOMP-CSD,1,WTSI,2011-08-22,Tspyl2,EPD0706_5_B03,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MENU,KOMP-CSD,1,WTSI,2011-11-01,Ccdc14,EPD0707_2_B05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MESY,KOMP-CSD,1,WTSI,2011-12-13,Tmem211,EPD0709_1_D08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MEPZ,KOMP-CSD,1,WTSI,2011-11-15,Ssbp1,EPD0709_4_E05,1,1,,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MECN,EUCOMM,1,WTSI,2011-07-14,Usp21,EPD0716_10_H09,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEFU,EUCOMM,1,WTSI,2011-08-16,Elmo1,EPD0716_1_E03,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEQL,EUCOMM,1,WTSI,2011-11-18,Ddx56,EPD0718_1_C05,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MENV,EUCOMM,1,WTSI,2011-11-01,Ap2a2,EPD0719_1_C02,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEBK,EUCOMM,1,WTSI,2011-06-30,Sgms1,EPD0725_2_G05,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEFC,EUCOMM,1,WTSI,2011-08-09,Os9,EPD0725_4_E05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MECG,KOMP-CSD,1,WTSI,2011-07-12,Casp12,EPD0727_2_B01,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MECS,KOMP-CSD,1,WTSI,2011-07-18,1700042B14Rik,EPD0728_3_B09,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEBJ,EUCOMM,1,WTSI,2011-06-30,Rasal2,EPD0732_1_H11,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDZN,KOMP-CSD,1,WTSI,2011-06-16,Ubash3a,EPD0736_4_B10,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,METT,KOMP-CSD,1,WTSI,2011-12-21,Cdh26,EPD0741_3_E11,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MENF,KOMP-CSD,1,WTSI,2011-10-24,Mkrn2,EPD0748_1_C12,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEFB,KOMP-CSD,1,WTSI,2011-08-09,Pfkfb1,EPD0748_3_F04,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEQK,EUCOMM,1,WTSI,2011-11-18,Pop4,EPD0752_1_A01,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEBH,EUCOMM,1,WTSI,2011-06-29,Arhgef7,EPD0766_4_A07,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEBY,EUCOMM,1,WTSI,2011-07-07,Arhgef7,EPD0766_4_A08,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEQJ,KOMP-CSD,1,WTSI,2011-11-18,Erp44,EPD0818_1_A11,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,GSF-HEPD0073_3_C11-1,EUCOMM,1,HMGU,2008-10-14,Wbscr16,HEPD0073_3_C11,1,1,1,1,,,qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,ICS-HEPD0500_3_E08-1,EUCOMM,1,ICS,2009-12-16,Plscr1,HEPD0500_3_E08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0501_1_F05-1,EUCOMM,1,ICS,2008-10-21,Mrpl10,HEPD0501_1_F05,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0505_2_B06-1,EUCOMM,1,ICS,2009-10-06,Bag1,HEPD0505_2_B06,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,GSF-HEPD0506_1_B11-1,EUCOMM,1,HMGU,2009-03-10,Gsk3a,HEPD0506_1_B11,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_southern_blot
allpass,ICS-HEPD0507_1_B05-1,EUCOMM,1,ICS,2008-12-17,Chrna1,HEPD0507_1_B05,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0507_5_B06-1,EUCOMM,1,Harwell,2009-05-13,Dnajc10,HEPD0507_5_B06,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,GSF-HEPD0507_7_B05-1,EUCOMM,1,HMGU,2010-03-30,Abcb11,HEPD0507_7_B05,1,1,1,1,distribution_qc_three_prime_sr_pcr,,qc_southern_blot
allpass,ICS-HEPD0507_7_C03-1,EUCOMM,1,ICS,2008-12-11,Fpgs,HEPD0507_7_C03,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0507_8_G08-1,EUCOMM,1,ICS,2009-06-25,Cacnb4,HEPD0507_8_G08,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0507_9_H02-1,EUCOMM,1,Harwell,2009-05-27,Mapkbp1,HEPD0507_9_H02,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,Monterotondo-HEPD0508_2_A11-2,EUCOMM,1,Monterotondo,2010-02-09,Wsb2,HEPD0508_2_A11,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0508_4_G09-1,EUCOMM,1,ICS,2009-10-12,Acap3,HEPD0508_4_G09,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
inprocess,GSF-HEPD0509_3_H12-1,EUCOMM,1,HMGU,2010-09-28,Cpa2,HEPD0509_3_H12,,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,
inprocess,Monterotondo-HEPD0509_4_A04-2,EUCOMM,1,Monterotondo,2009-08-28,Mphosph9,HEPD0509_4_A04,1,1,,1,,user_qc_five_prime_lr_pcr user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_neo_sr_pcr
allpass,ICS-HEPD0509_6_A04-1,EUCOMM,1,ICS,2009-07-28,Cops4,HEPD0509_6_A04,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
inprocess,ICS-HEPD0509_6_D10-1,EUCOMM,1,ICS,2009-07-29,Ino80,HEPD0509_6_D10,,,,,,,
allpass,ICS-HEPD0509_7_C01-1,EUCOMM,1,ICS,2009-07-02,Col5a1,HEPD0509_7_C01,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
inprocess,GSF-HEPD0509_8_C03-1,EUCOMM,1,HMGU,2010-07-20,Ndufa8,HEPD0509_8_C03,,1,1,,distribution_qc_three_prime_sr_pcr,,
allpass,Monterotondo-HEPD0510_2_A07-2,EUCOMM,1,Monterotondo,2010-03-02,Ywhab,HEPD0510_2_A07,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,MRC - Harwell-HEPD0510_3_C07-2,EUCOMM,1,Harwell,2009-12-07,Bmp7,HEPD0510_3_C07,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,MRC - Harwell-HEPD0510_6_G06-1,EUCOMM,1,Harwell,2009-01-19,Dpm2,HEPD0510_6_G06,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,ICS-HEPD0510_8_G06-1,EUCOMM,1,ICS,2009-09-04,Trib3,HEPD0510_8_G06,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0513_3_B04-1,EUCOMM,1,Harwell,2009-08-12,Parl,HEPD0513_3_B04,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,Monterotondo-HEPD0513_4_G06-1,EUCOMM,1,Monterotondo,2010-01-12,Atg3,HEPD0513_4_G06,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,GSF-HEPD0516_1_C05-1,EUCOMM,1,HMGU,2009-02-10,Frmd5,HEPD0516_1_C05,1,1,1,1,,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
allpass,ICS-HEPD0516_2_B11-1,EUCOMM,1,ICS,2009-07-30,Arcn1,HEPD0516_2_B11,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0516_3_C04-1,EUCOMM,1,ICS,2009-06-17,E330016A19Rik,HEPD0516_3_C04,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-HEPD0516_3_C09-1,EUCOMM,1,Monterotondo,2009-03-03,Mcf2l,HEPD0516_3_C09,1,1,1,1,,user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0518_6_B02-1,EUCOMM,1,ICS,2009-01-23,Ephx1,HEPD0518_6_B02,1,1,1,1,,user_qc_southern_blot,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0518_7_E08-1,EUCOMM,1,ICS,2009-09-02,Vat1l,HEPD0518_7_E08,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0520_1_F11-1,EUCOMM,1,Harwell,2009-03-17,Zfp715,HEPD0520_1_F11,1,1,1,1,,user_qc_map_test user_qc_southern_blot,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,Monterotondo-HEPD0520_1_H07-2,EUCOMM,1,Monterotondo,2011-05-19,Napb,HEPD0520_1_H07,1,1,1,1,,user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot,qc_loxp_confirmation qc_neo_sr_pcr
allpass,Monterotondo-HEPD0520_6_B03-1,EUCOMM,1,Monterotondo,2009-02-19,Hsf2bp,HEPD0520_6_B03,1,1,1,1,,user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0522_1_A11-1,EUCOMM,1,ICS,2009-08-06,Btk,HEPD0522_1_A11,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-HEPD0522_1_C06-1,EUCOMM,1,Monterotondo,2009-04-01,Mtch2,HEPD0522_1_C06,1,1,1,1,,user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0522_2_G08-1,EUCOMM,1,ICS,2009-01-20,Ncs1,HEPD0522_2_G08,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0522_3_C07-1,EUCOMM,1,Harwell,2009-02-18,Gm5134,HEPD0522_3_C07,1,1,1,1,,user_qc_map_test user_qc_southern_blot,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,Monterotondo-HEPD0522_4_D07-1,EUCOMM,1,Monterotondo,2009-03-17,Mlh1,HEPD0522_4_D07,1,1,1,1,,user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,MRC - Harwell-HEPD0522_7_A09-1,EUCOMM,1,Harwell,2009-07-30,Tbc1d2b,HEPD0522_7_A09,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,GSF-HEPD0522_7_H06-1,EUCOMM,1,HMGU,2009-04-14,Mmp11,HEPD0522_7_H06,1,1,1,1,,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_southern_blot qc_three_prime_lr_pcr
allpass,MRC - Harwell-HEPD0523_4_G08-1,EUCOMM,1,Harwell,2009-06-04,Klhdc2,HEPD0523_4_G08,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,ICS-HEPD0523_5_A03-1,EUCOMM,1,ICS,2009-07-07,Xiap,HEPD0523_5_A03,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-HEPD0523_5_D11-1,EUCOMM,1,Harwell,2009-08-03,Mybpc3,HEPD0523_5_D11,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,MRC - Harwell-HEPD0525_1_C12-1,EUCOMM,1,Harwell,2009-07-22,Capn5,HEPD0525_1_C12,1,1,1,1,,user_qc_loxp_confirmation user_qc_map_test user_qc_southern_blot,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,ICS-HEPD0525_3_B05-1,EUCOMM,1,ICS,2009-07-23,2900026A02Rik,HEPD0525_3_B05,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-HEPD0526_4_C06-1,EUCOMM,1,Monterotondo,2009-05-27,Pebp4,HEPD0526_4_C06,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,E224,EUCOMM,1,ICS,2011-05-17,Atp6v1d,HEPD0526_6_E08,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_southern_blot
allpass,Rik non X-ray,EUCOMM,1,Monterotondo,2011-12-07,2610021K21Rik,HEPD0526_7_A03,1,1,1,1,,user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0527_2_D03-1,EUCOMM,1,ICS,2010-12-01,Pla2g4f,HEPD0527_2_D03,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_southern_blot
allpass,Monterotondo-HEPD0527_4_B10-1,EUCOMM,1,Monterotondo,2009-07-30,Ccdc101,HEPD0527_4_B10,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
inprocess,ICS-HEPD0527_4_D08-1,EUCOMM,1,ICS,2010-10-26,Fkbp9,HEPD0527_4_D08,1,1,,1,,user_qc_southern_blot,qc_southern_blot
allpass,ICS-HEPD0527_5_A04-1,EUCOMM,1,ICS,2010-09-29,Heatr3,HEPD0527_5_A04,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_southern_blot
allpass,ICS-HEPD0528_4_A08-1,EUCOMM,1,ICS,2009-08-04,Zfp13,HEPD0528_4_A08,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-HEPD0528_5_B12-1,EUCOMM,1,Monterotondo,2009-07-08,Rbm4,HEPD0528_5_B12,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0528_6_A02-1,EUCOMM,1,ICS,2009-08-25,Rnase10,HEPD0528_6_A02,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0529_1_B03-1,EUCOMM,1,ICS,2009-10-27,Nfasc,HEPD0529_1_B03,1,1,1,1,distribution_qc_five_prime_lr_pcr,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-HEPD0529_7_C09-1,EUCOMM,1,ICS,2009-10-28,Pacs2,HEPD0529_7_C09,1,1,1,1,distribution_qc_five_prime_lr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-HEPD0529_8_B05-1,EUCOMM,1,Monterotondo,2009-09-02,Ap3m1,HEPD0529_8_B05,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,ICS-HEPD0529_8_H03-1,EUCOMM,1,ICS,2009-11-23,Ptch1,HEPD0529_8_H03,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_southern_blot
allpass,ICS-HEPD0530_1_C09-1,EUCOMM,1,ICS,2010-01-06,Klhl29,HEPD0530_1_C09,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_southern_blot
allpass,ICS-HEPD0530_3_A12-1,EUCOMM,1,ICS,2010-01-11,Laptm4a,HEPD0530_3_A12,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_southern_blot
allpass,ICS-HEPD0530_4_B02-1,EUCOMM,1,ICS,2009-08-20,Mtrf1,HEPD0530_4_B02,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
