marker_symbol,mi_attempt_id,id,gene_id,assembly,chromosome,strand,homology_arm_start,homology_arm_end,loxp_start,loxp_end,cassette_start,cassette_end,cassette,backbone,subtype_description,floxed_start_exon,floxed_end_exon,project_design_id,reporter,mutation_method_id,mutation_type_id,mutation_subtype_id,cassette_type,created_at,updated_at,intron,type,has_issue,issue_description,sequence,taqman_critical_del_assay_id,taqman_upstream_del_assay_id,taqman_downstream_del_assay_id,wildtype_oligos_sequence,allele_genbank_file_id,vector_genbank_file_id
Zbtb20,11824,42559,13342,GRCm38,16,+,43603355,43615323,43611141,43611169,43608894,43608967,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00001045130,ENSMUSE00001045130,208714,,1,1,1,Promotor Driven,2013-05-03 01:01:56 UTC,2013-05-03 01:01:56 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,43972,115073
Zbtb24,7748,16386,19926,GRCm38,10,+,41448672,41460684,41456764,41456857,41454670,41454702,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000098373,ENSMUSE00000511163,115348,,1,1,1,Promotor Driven,2010-03-10 17:50:13 UTC,2011-03-24 14:04:56 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,18596,97357
Zbtb26,14201,33231,16565,GRCm38,2,-,37442544,37431333,37434868,37434736,37437419,37437359,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000452064,ENSMUSE00000452064,107034,,1,1,2,Promotor Driven,2011-07-14 10:31:24 UTC,2011-07-28 14:05:40 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,33628,106814
Zbtb32,7181,43325,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,pL1L2_GTK_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,4,,Promotorless,2013-10-25 14:15:37 UTC,2014-07-17 12:54:59 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,44676,
Zbtb32,7280,43325,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,pL1L2_GTK_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,4,,Promotorless,2013-10-25 14:15:37 UTC,2014-07-17 12:54:59 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,44676,
Zbtb32,7279,43325,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,pL1L2_GTK_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,4,,Promotorless,2013-10-25 14:15:37 UTC,2014-07-17 12:54:59 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,44676,
Zbtb32,7342,43325,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,pL1L2_GTK_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,4,,Promotorless,2013-10-25 14:15:37 UTC,2014-07-17 12:54:59 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,44676,
Zbtb32,7344,43325,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,pL1L2_GTK_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,4,,Promotorless,2013-10-25 14:15:37 UTC,2014-07-17 12:54:59 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,44676,
Zbtb32,7922,5493,7345,GRCm38,7,-,30597832,30585911,30589851,30589849,30592372,30592318,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000675779,ENSMUSE00000705856,233095,,1,1,2,Promotor Driven,2010-03-10 17:08:40 UTC,2014-07-17 12:54:58 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737110_cn,,,7653,87579
Zbtb4,7608,34616,11862,GRCm38,11,+,69760874,69793353,,,69775874,69778353,ZEN-Ub1,,,ENSMUSE00000578718,ENSMUSE00000677441,,,1,2,2,Promotor Driven,2011-08-17 18:15:51 UTC,2011-08-17 18:15:51 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,37578,
Zbtb40,8268,31380,17688,GRCm38,4,-,137023022,137013474,137017149,137017140,137017685,137017667,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000508218,ENSMUSE00000508218,366828,,1,1,2,Promotor Driven,2011-04-28 17:54:30 UTC,2011-04-28 17:54:30 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,31821,105147
Zbtb40,6315,31380,17688,GRCm38,4,-,137023022,137013474,137017149,137017140,137017685,137017667,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000508218,ENSMUSE00000508218,366828,,1,1,2,Promotor Driven,2011-04-28 17:54:30 UTC,2011-04-28 17:54:30 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,31821,105147
Zbtb43,12697,8485,10265,GRCm38,2,-,33460996,33449920,33453449,33453448,33455536,33455511,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000603819,ENSMUSE00000603819,233030,,1,1,2,Promotor Driven,2010-03-10 17:19:51 UTC,2011-03-24 13:58:29 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,4563,114113
Zbtb45,17716,44930,17833,GRCm38,7,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:06:48 UTC,2017-11-02 17:06:48 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115627,115628
Zbtb46,4588,32199,2548,GRCm38,2,-,181439352,181396613,,,181424352,181411613,ZEN-Ub1,,,ENSMUSE00000545524,ENSMUSE00000432803,,,1,2,2,Promotor Driven,2011-06-07 09:52:08 UTC,2011-07-15 11:15:40 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36728,
Zbtb46,6529,32199,2548,GRCm38,2,-,181439352,181396613,,,181424352,181411613,ZEN-Ub1,,,ENSMUSE00000545524,ENSMUSE00000432803,,,1,2,2,Promotor Driven,2011-06-07 09:52:08 UTC,2011-07-15 11:15:40 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36728,
Zbtb5,12017,37023,12549,GRCm38,4,-,45001817,44989332,44993287,44993243,44995936,44995835,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000375557,ENSMUSE00000375557,403042,,1,1,2,Promotor Driven,2012-03-24 02:58:11 UTC,2012-03-24 02:58:11 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,38449,109080
Zbtb8os,784,6273,829,GRCm38,4,+,129335838,129345459,129340906,129341000,129340246,129340314,L1L2_gt1,L3L4_pZero_DTA_kan,,ENSMUSE00000336044,ENSMUSE00000336044,46938,,1,1,2,Promotorless,2010-03-10 17:11:29 UTC,2011-03-24 13:56:42 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,3315,113874
Zbtb8os,1743,6273,829,GRCm38,4,+,129335838,129345459,129340906,129341000,129340246,129340314,L1L2_gt1,L3L4_pZero_DTA_kan,,ENSMUSE00000336044,ENSMUSE00000336044,46938,,1,1,2,Promotorless,2010-03-10 17:11:29 UTC,2011-03-24 13:56:42 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,3315,113874
Zc2hc1b,6705,20060,11653,GRCm38,10,-,13174354,13163997,13167582,13167520,13168406,13168342,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000098258,ENSMUSE00000098258,181278,,1,1,2,Promotor Driven,2010-03-30 15:36:35 UTC,2014-07-17 12:47:28 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734734_cn,,,13320,92636
Zc2hc1b,9943,20060,11653,GRCm38,10,-,13174354,13163997,13167582,13167520,13168406,13168342,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000098258,ENSMUSE00000098258,181278,,1,1,2,Promotor Driven,2010-03-30 15:36:35 UTC,2014-07-17 12:47:28 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734734_cn,,,13320,92636
Zc2hc1c,1712,8821,318,GRCm38,12,+,85284465,85296121,85291100,85291101,85289104,85289177,L1L2_Bact_P,L4L3_pD223_DTA_spec,,ENSMUSE00000414047,ENSMUSE00000414047,45813,,1,1,2,Promotor Driven,2010-03-10 17:21:13 UTC,2011-03-24 13:58:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,8872,88546
Zc3h12a,947,13537,1730,GRCm38,4,-,125127217,125117519,125122092,125121995,125122864,125122746,L1L2_gt2,L3L4_pZero_DTA_kan,,ENSMUSE00000524960,ENSMUSE00000524960,39153,,1,1,2,Promotorless,2010-03-10 17:39:23 UTC,2011-03-24 14:02:38 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,17848,96681
Zc3h12a,17105,13537,1730,GRCm38,4,-,125127217,125117519,125122092,125121995,125122864,125122746,L1L2_gt2,L3L4_pZero_DTA_kan,,ENSMUSE00000524960,ENSMUSE00000524960,39153,,1,1,2,Promotorless,2010-03-10 17:39:23 UTC,2011-03-24 14:02:38 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,17848,96681
Zc3h12a,17648,13537,1730,GRCm38,4,-,125127217,125117519,125122092,125121995,125122864,125122746,L1L2_gt2,L3L4_pZero_DTA_kan,,ENSMUSE00000524960,ENSMUSE00000524960,39153,,1,1,2,Promotorless,2010-03-10 17:39:23 UTC,2011-03-24 14:02:38 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,17848,96681
Zc3h12b,6496,13869,15788,GRCm38,X,+,95918824,95929468,95925631,95925635,95924868,95924877,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000697247,ENSMUSE00000697247,109274,,1,1,2,Promotor Driven,2010-03-10 17:40:41 UTC,2014-07-17 12:42:17 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00735163_cn,,,10944,90414
Zc3h12c,12609,37064,18390,GRCm38,9,-,52126125,52116477,52119985,52119928,52120843,52120793,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000535006,ENSMUSE00000535006,280490,,1,1,2,Promotor Driven,2012-03-24 03:26:34 UTC,2012-03-24 03:26:34 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,38490,109145
Zc3h12d,15338,24413,20129,GRCm38,10,+,7847297,7857696,7853517,7853571,7852746,7852768,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000577364,ENSMUSE00000577364,172081,,1,1,2,Promotor Driven,2010-08-12 02:50:53 UTC,2011-03-24 14:11:52 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,22709,99882
Zc3h14,12432,8906,2181,GRCm38,12,+,98778027,98788025,98783862,98783990,98783160,98783223,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000113910,ENSMUSE00000113910,213248,,1,1,2,Promotor Driven,2010-03-10 17:21:31 UTC,2011-03-24 13:58:48 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,8910,88581
Zc3h15,12602,37562,10585,GRCm38,2,+,83651186,83662362,83658761,83658793,83657722,83657746,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000238947,ENSMUSE00000510235,405583,,1,1,2,Promotor Driven,2012-05-01 02:06:08 UTC,2012-05-01 02:06:08 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,38989,109346
Zc3h18,2890,10066,1867,GRCm38,8,+,122391553,122403522,122399355,122399395,122397397,122397433,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000579654,ENSMUSE00000579652,187026,,1,1,2,Promotor Driven,2010-03-10 17:25:56 UTC,2011-03-24 13:59:41 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,9484,89106
Zc3h4,13495,30263,17699,GRCm38,7,+,16413819,16424695,16420545,16420558,16419613,16419728,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000895527,ENSMUSE00000895527,297536,,1,1,2,Promotor Driven,2011-02-16 09:21:16 UTC,2011-03-24 14:17:37 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,28206,104024
Zc3hav1l,13606,14358,16234,GRCm38,6,-,38304387,38294408,38297542,38297511,38298525,38298484,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000396543,ENSMUSE00000396543,106170,,1,1,2,Promotor Driven,2010-03-10 17:42:28 UTC,2014-07-17 12:41:16 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00733879_cn,,,2459,114432
Zc3hc1,2052,7255,29,GRCm38,6,-,30381200,30370617,30375756,30375713,30376536,30376484,L1L2_gt1,L3L4_pZero_DTA_kan,,ENSMUSE00000447507,ENSMUSE00000447507,37311,,1,1,2,Promotorless,2010-03-10 17:15:05 UTC,2011-03-24 13:57:31 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,8355,88060
Zcchc13,9431,21636,11629,GRCm38,X,+,103615656,103646185,,,103630656,103631185,ZEN-UB1.GB,,,ENSMUSE00000208323,ENSMUSE00000208323,,,1,2,2,Promotor Driven,2010-05-18 10:29:48 UTC,2011-03-24 14:09:47 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36320,
Zcchc13,9526,21636,11629,GRCm38,X,+,103615656,103646185,,,103630656,103631185,ZEN-UB1.GB,,,ENSMUSE00000208323,ENSMUSE00000208323,,,1,2,2,Promotor Driven,2010-05-18 10:29:48 UTC,2011-03-24 14:09:47 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36320,
Zcchc14,4853,12953,186,GRCm38,8,-,121633409,121623587,121628349,121628276,121629114,121629108,L1L2_gt0,L3L4_pZero_DTA_kan,,ENSMUSE00000301377,ENSMUSE00000301377,42364,,1,1,2,Promotorless,2010-03-10 17:37:13 UTC,2011-03-24 14:02:05 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,10447,89962
Zcchc17,5040,8944,10670,GRCm38,4,-,130342383,130332055,130336918,130336815,130337629,130337573,L1L2_gt0,L3L4_pZero_DTA_kan,,ENSMUSE00000311965,ENSMUSE00000311965,39168,,1,1,2,Promotorless,2010-03-10 17:21:40 UTC,2011-03-24 13:58:50 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,15951,94982
Zcchc18,9130,21532,7970,GRCm38,X,+,136979623,137010819,,,136994623,136995819,ZEN-UB1.GB,,,ENSMUSE00000743887,ENSMUSE00000743887,,,1,2,2,Promotor Driven,2010-05-18 10:07:30 UTC,2011-03-24 14:09:40 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36220,
Zcchc18,11373,21532,7970,GRCm38,X,+,136979623,137010819,,,136994623,136995819,ZEN-UB1.GB,,,ENSMUSE00000743887,ENSMUSE00000743887,,,1,2,2,Promotor Driven,2010-05-18 10:07:30 UTC,2011-03-24 14:09:40 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36220,
Zcchc2,12433,14598,16474,GRCm38,1,+,105995521,106006240,106001199,106001265,106000499,106000535,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000540887,ENSMUSE00000540887,45227,,1,1,2,Promotor Driven,2010-03-10 17:43:21 UTC,2011-03-24 14:03:31 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,4288,84672
Zcchc4,899,10792,979,GRCm38,5,+,52799070,52809612,52804602,52804678,52803958,52803971,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186621,ENSMUSE00000186621,48659,,1,1,2,Promotor Driven,2010-03-10 17:28:41 UTC,2011-03-24 14:00:18 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,15465,94522
Zcchc4,1261,10792,979,GRCm38,5,+,52799070,52809612,52804602,52804678,52803958,52803971,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186621,ENSMUSE00000186621,48659,,1,1,2,Promotor Driven,2010-03-10 17:28:41 UTC,2011-03-24 14:00:18 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,15465,94522
Zcchc4,1364,10792,979,GRCm38,5,+,52799070,52809612,52804602,52804678,52803958,52803971,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186621,ENSMUSE00000186621,48659,,1,1,2,Promotor Driven,2010-03-10 17:28:41 UTC,2011-03-24 14:00:18 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,15465,94522
Zcchc4,2096,10792,979,GRCm38,5,+,52799070,52809612,52804602,52804678,52803958,52803971,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186621,ENSMUSE00000186621,48659,,1,1,2,Promotor Driven,2010-03-10 17:28:41 UTC,2011-03-24 14:00:18 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,15465,94522
Zcrb1,2285,6330,1665,GRCm38,15,-,93397679,93388618,93390898,93390784,93392012,93391960,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000129070,ENSMUSE00000129068,91837,,1,1,2,Promotor Driven,2010-03-10 17:11:41 UTC,2011-03-24 13:56:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,3745,84113
Zcrb1,4832,6330,1665,GRCm38,15,-,93397679,93388618,93390898,93390784,93392012,93391960,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000129070,ENSMUSE00000129068,91837,,1,1,2,Promotor Driven,2010-03-10 17:11:41 UTC,2011-03-24 13:56:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,3745,84113
Zcwpw1,921,16117,781,GRCm38,5,+,137792456,137802818,137798307,137798381,137797435,137797483,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000305381,ENSMUSE00000305381,48007,,1,1,2,Promotor Driven,2010-03-10 17:49:14 UTC,2011-03-24 14:04:43 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,18518,97261
Zdbf2,8504,26982,11093,GRCm38,1,+,63290021,63300470,63295263,63295309,63294495,63294524,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000154511,ENSMUSE00000154511,39141,,1,1,2,Promotor Driven,2010-09-21 01:25:39 UTC,2014-07-17 13:02:27 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00734979_cn,,25593,101475
Zdbf2,9871,26982,11093,GRCm38,1,+,63290021,63300470,63295263,63295309,63294495,63294524,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000154511,ENSMUSE00000154511,39141,,1,1,2,Promotor Driven,2010-09-21 01:25:39 UTC,2014-07-17 13:02:27 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00734979_cn,,25593,101475
Zdhhc11,5730,21973,9986,GRCm38,13,+,73948924,74007642,,,73963924,73992642,ZEN-Ub1,,,ENSMUSE00000681110,ENSMUSE00000681107,,,1,2,2,Promotor Driven,2010-05-18 11:06:51 UTC,2011-03-24 14:10:06 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,30072,
Zdhhc16,14064,9459,11229,GRCm38,19,+,41934054,41943366,41939906,41939988,41939116,41939181,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000380636,ENSMUSE00000380636,115624,,1,1,2,Promotor Driven,2010-03-10 17:23:36 UTC,2011-03-24 13:59:13 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,16814,95725
Zdhhc2,13298,10125,1035,GRCm38,8,+,40441669,40452417,40447820,40447910,40446586,40446634,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000222184,ENSMUSE00000222184,44582,,1,1,2,Promotor Driven,2010-03-10 17:26:09 UTC,2011-03-24 13:59:43 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,9524,89140
Zdhhc21,2560,24117,1672,GRCm38,4,-,82844755,82833536,82838074,82838041,82838828,82838774,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000178872,ENSMUSE00000178872,257934,,1,1,2,Promotor Driven,2010-07-21 02:01:41 UTC,2011-03-24 14:11:34 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,22384,99531
Zdhhc23,4541,21333,2505,GRCm38,16,-,43994047,43954125,,,43979047,43969125,ZEN-UB1.GB,,,ENSMUSE00000887801,ENSMUSE00000913113,,,1,2,2,Promotor Driven,2010-05-18 09:32:42 UTC,2011-07-15 11:20:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36022,
Zdhhc23,5188,21333,2505,GRCm38,16,-,43994047,43954125,,,43979047,43969125,ZEN-UB1.GB,,,ENSMUSE00000887801,ENSMUSE00000913113,,,1,2,2,Promotor Driven,2010-05-18 09:32:42 UTC,2011-07-15 11:20:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36022,
Zdhhc23,5989,21333,2505,GRCm38,16,-,43994047,43954125,,,43979047,43969125,ZEN-UB1.GB,,,ENSMUSE00000887801,ENSMUSE00000913113,,,1,2,2,Promotor Driven,2010-05-18 09:32:42 UTC,2011-07-15 11:20:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36022,
Zdhhc23,6562,21333,2505,GRCm38,16,-,43994047,43954125,,,43979047,43969125,ZEN-UB1.GB,,,ENSMUSE00000887801,ENSMUSE00000913113,,,1,2,2,Promotor Driven,2010-05-18 09:32:42 UTC,2011-07-15 11:20:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36022,
Zdhhc24,4098,8016,2561,GRCm38,19,+,4874108,4884686,4880580,4880680,4879643,4879724,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000146111,ENSMUSE00000146111,96133,,1,1,2,Promotor Driven,2010-03-10 17:18:08 UTC,2011-03-24 13:58:06 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,16585,95521
Zdhhc3,9137,38888,13031,GRCm38,9,-,123115565,123063141,,,123100565,123078141,ZEN-Ub1,,,ENSMUSE00000940884,ENSMUSE00000808303,,,1,2,2,Promotor Driven,2012-05-11 18:44:26 UTC,2012-05-11 18:44:26 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40315,
Zdhhc3,11894,38888,13031,GRCm38,9,-,123115565,123063141,,,123100565,123078141,ZEN-Ub1,,,ENSMUSE00000940884,ENSMUSE00000808303,,,1,2,2,Promotor Driven,2012-05-11 18:44:26 UTC,2012-05-11 18:44:26 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40315,
Zdhhc4,933,9001,669,GRCm38,5,-,143328246,143318580,143323923,143323844,143325403,143325373,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000190410,ENSMUSE00000190407,48236,,1,1,2,Promotor Driven,2010-03-10 17:21:53 UTC,2011-03-24 13:58:52 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,16112,95081
Zdhhc4,1292,9001,669,GRCm38,5,-,143328246,143318580,143323923,143323844,143325403,143325373,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000190410,ENSMUSE00000190407,48236,,1,1,2,Promotor Driven,2010-03-10 17:21:53 UTC,2011-03-24 13:58:52 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,16112,95081
Zdhhc5,3317,24721,1352,GRCm38,2,-,84707878,84697704,84702170,84701982,84702905,84702828,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000236048,ENSMUSE00000236048,39351,,1,1,2,Promotor Driven,2010-08-20 05:38:25 UTC,2011-03-24 14:12:11 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,25597,101480
Zdhhc7,3566,38042,2158,GRCm38,8,-,120103065,120067538,,,120088065,120082538,ZEN-Ub1,,,ENSMUSE00000344148,ENSMUSE00000341044,,,1,2,2,Promotor Driven,2012-05-11 18:21:32 UTC,2012-05-11 18:21:32 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,39469,
Zdhhc8,9667,3564,5729,GRCm38,16,-,18234285,18222098,18226269,18226226,18229194,18229155,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000562123,ENSMUSE00000562115,93905,,1,1,2,Promotor Driven,2010-03-10 17:01:32 UTC,2011-03-24 13:54:27 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,7001,87012
Zdhhc9,10008,39375,16562,GRCm38,X,-,48221831,48158469,,,48206831,48173469,ZEN-Ub1,,,ENSMUSE00000941348,ENSMUSE00000701352,,,1,2,2,Promotor Driven,2012-05-11 18:58:22 UTC,2012-05-11 18:58:22 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40802,
Zfand1,6603,25071,7592,GRCm38,3,-,10351687,10340553,10345765,10345714,10346663,10346632,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000307106,ENSMUSE00000307101,41286,,1,1,2,Promotor Driven,2010-08-20 13:01:14 UTC,2014-07-17 13:04:28 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734574_cn,,,23589,100297
Zfand1,12867,25071,7592,GRCm38,3,-,10351687,10340553,10345765,10345714,10346663,10346632,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000307106,ENSMUSE00000307101,41286,,1,1,2,Promotor Driven,2010-08-20 13:01:14 UTC,2014-07-17 13:04:28 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734574_cn,,,23589,100297
Zfand4,2597,6570,1628,GRCm38,6,+,116300647,116310954,116305938,116306037,116305188,116305244,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000652115,ENSMUSE00000652115,43463,,1,1,2,Promotor Driven,2010-03-10 17:12:36 UTC,2011-03-24 13:56:57 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,5672,113910
Zfp1,12531,19250,42288,GRCm38,8,+,111659923,111674951,,,111666059,111670630,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000579954,ENSMUSE00000214944,235705,,1,2,,Promotor Driven,2010-03-10 18:01:08 UTC,2012-10-29 18:41:57 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,12955,92291
Zfp105,2758,2870,1399,GRCm38,9,+,122920991,122931323,122926655,122926708,122925865,122925908,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000220628,ENSMUSE00000220628,82755,,1,1,2,Promotor Driven,2010-03-10 16:58:47 UTC,2014-07-17 13:19:49 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00735244_cn,,,13749,93046
Zfp105,5002,2870,1399,GRCm38,9,+,122920991,122931323,122926655,122926708,122925865,122925908,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000220628,ENSMUSE00000220628,82755,,1,1,2,Promotor Driven,2010-03-10 16:58:47 UTC,2014-07-17 13:19:49 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00735244_cn,,,13749,93046
Zfp105,1007,2870,1399,GRCm38,9,+,122920991,122931323,122926655,122926708,122925865,122925908,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000220628,ENSMUSE00000220628,82755,,1,1,2,Promotor Driven,2010-03-10 16:58:47 UTC,2014-07-17 13:19:49 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00735244_cn,,,13749,93046
Zfp106,308,2810,187,GRCm38,2,-,120550421,120540824,120545653,120545584,120546384,120546297,L1L2_gt0,L3L4_pZero_DTA_kan,,ENSMUSE00000454975,ENSMUSE00000454975,34972,,1,1,2,Promotorless,2010-03-10 16:58:25 UTC,2011-03-24 13:53:51 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,6631,86712
